car_id,Transmission,Engine Size (cm3),Fuel Type,Powertrain,CO2 emission,Engine Size (cm3) (bins)
4084,Automatic,2996,Petrol,Internal Combustion Engine (ICE),233,2700
4095,Automatic,2996,Petrol,Internal Combustion Engine (ICE),219,2700
4096,Automatic,2996,Petrol,Internal Combustion Engine (ICE),227,2700
4257,Automatic,2996,Petrol,Internal Combustion Engine (ICE),240,2700
4258,Automatic,2996,Petrol,Internal Combustion Engine (ICE),254,2700
4271,Automatic,2996,Petrol,Internal Combustion Engine (ICE),242,2700
4272,Automatic,2996,Petrol,Internal Combustion Engine (ICE),256,2700
1453,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1454,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1455,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1456,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1457,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1458,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1459,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1460,Automatic,1993,Petrol,Internal Combustion Engine (ICE),165,1350
1461,Automatic,1993,Petrol,Internal Combustion Engine (ICE),165,1350
1462,Automatic,1993,Petrol,Internal Combustion Engine (ICE),165,1350
1463,Automatic,1993,Petrol,Internal Combustion Engine (ICE),166,1350
1464,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1465,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1466,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1467,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1468,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1469,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1470,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1471,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1472,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1473,Automatic,1993,Petrol,Internal Combustion Engine (ICE),154,1350
1474,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1475,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1476,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1477,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1478,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1479,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1480,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1481,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1482,Automatic,1993,Petrol,Internal Combustion Engine (ICE),154,1350
1483,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1484,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1485,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1486,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1487,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1488,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1489,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1490,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1491,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1492,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1493,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1494,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1495,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1496,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1497,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1498,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1499,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1500,Automatic,1993,Petrol,Internal Combustion Engine (ICE),154,1350
1501,Automatic,1993,Petrol,Internal Combustion Engine (ICE),155,1350
1502,Automatic,1993,Petrol,Internal Combustion Engine (ICE),155,1350
1503,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1504,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1505,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1506,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1507,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1508,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1509,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1510,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1511,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1512,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1513,Automatic,1993,Petrol,Internal Combustion Engine (ICE),151,1350
1514,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1515,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1516,Automatic,1993,Petrol,Internal Combustion Engine (ICE),152,1350
1517,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1518,Automatic,1993,Petrol,Internal Combustion Engine (ICE),153,1350
1519,Automatic,1993,Petrol,Internal Combustion Engine (ICE),154,1350
1520,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1521,Automatic,1993,Petrol,Internal Combustion Engine (ICE),161,1350
1522,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1523,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1524,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1525,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1526,Automatic,1993,Petrol,Internal Combustion Engine (ICE),162,1350
1527,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1528,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1529,Automatic,1993,Petrol,Internal Combustion Engine (ICE),163,1350
1530,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
1531,Automatic,1993,Petrol,Internal Combustion Engine (ICE),164,1350
703,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
704,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4563,Automatic,1333,Petrol,Internal Combustion Engine (ICE),147,0
4564,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4573,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4574,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4587,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4588,Automatic,1333,Petrol,Internal Combustion Engine (ICE),149,0
4603,Automatic,1333,Petrol,Internal Combustion Engine (ICE),146,0
4604,Automatic,1333,Petrol,Internal Combustion Engine (ICE),147,0
4605,Automatic,1333,Petrol,Internal Combustion Engine (ICE),146,0
4606,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4619,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4620,Automatic,1333,Petrol,Internal Combustion Engine (ICE),143,0
4621,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4622,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4629,Automatic,1333,Petrol,Internal Combustion Engine (ICE),141,0
4630,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4643,Automatic,1333,Petrol,Internal Combustion Engine (ICE),143,0
4644,Automatic,1333,Petrol,Internal Combustion Engine (ICE),147,0
4645,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4646,Automatic,1333,Petrol,Internal Combustion Engine (ICE),147,0
4659,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4660,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4661,Automatic,1333,Petrol,Internal Combustion Engine (ICE),142,0
4662,Automatic,1333,Petrol,Internal Combustion Engine (ICE),148,0
4665,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4666,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4669,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4670,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4673,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4674,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4679,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4680,Automatic,1333,Petrol,Internal Combustion Engine (ICE),137,0
4687,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4688,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4691,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4692,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4699,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4700,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4707,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4708,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4715,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4716,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4725,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4726,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4735,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4736,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4743,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4744,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
4755,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
4756,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
4763,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4766,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4767,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4770,Automatic,1333,Petrol,Internal Combustion Engine (ICE),130,0
4771,Automatic,1333,Petrol,Internal Combustion Engine (ICE),130,0
4776,Automatic,1333,Petrol,Internal Combustion Engine (ICE),131,0
4777,Automatic,1333,Petrol,Internal Combustion Engine (ICE),131,0
4778,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4779,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4782,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4783,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4786,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4787,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4788,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4791,Automatic,1333,Petrol,Internal Combustion Engine (ICE),132,0
4792,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
4917,Automatic,1333,Petrol,Internal Combustion Engine (ICE),146,0
4918,Automatic,1333,Petrol,Internal Combustion Engine (ICE),146,0
4921,Automatic,1333,Petrol,Internal Combustion Engine (ICE),144,0
4922,Automatic,1333,Petrol,Internal Combustion Engine (ICE),145,0
4925,Automatic,1333,Petrol,Internal Combustion Engine (ICE),145,0
4926,Automatic,1333,Petrol,Internal Combustion Engine (ICE),145,0
4929,Automatic,1333,Petrol,Internal Combustion Engine (ICE),141,0
4930,Automatic,1333,Petrol,Internal Combustion Engine (ICE),146,0
4933,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,0
4934,Automatic,1333,Petrol,Internal Combustion Engine (ICE),144,0
4937,Automatic,1333,Petrol,Internal Combustion Engine (ICE),141,0
4938,Automatic,1333,Petrol,Internal Combustion Engine (ICE),143,0
5015,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
5016,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
5027,Automatic,1333,Petrol,Internal Combustion Engine (ICE),133,0
5028,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
5039,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
5040,Automatic,1333,Petrol,Internal Combustion Engine (ICE),134,0
5087,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
5088,Automatic,1333,Petrol,Internal Combustion Engine (ICE),136,0
5093,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
5094,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
5099,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
5100,Automatic,1333,Petrol,Internal Combustion Engine (ICE),135,0
1746,Automatic,1997,Petrol,Internal Combustion Engine (ICE),213,1350
1747,Automatic,1997,Petrol,Internal Combustion Engine (ICE),230,1350
1748,Automatic,1997,Petrol,Internal Combustion Engine (ICE),215,1350
1749,Automatic,1997,Petrol,Internal Combustion Engine (ICE),236,1350
1750,Automatic,1997,Petrol,Internal Combustion Engine (ICE),226,1350
1751,Automatic,1997,Petrol,Internal Combustion Engine (ICE),244,1350
1760,Automatic,1997,Petrol,Internal Combustion Engine (ICE),209,1350
1761,Automatic,1997,Petrol,Internal Combustion Engine (ICE),227,1350
1762,Automatic,1997,Petrol,Internal Combustion Engine (ICE),216,1350
1763,Automatic,1997,Petrol,Internal Combustion Engine (ICE),234,1350
1766,Automatic,1997,Petrol,Internal Combustion Engine (ICE),206,1350
1767,Automatic,1997,Petrol,Internal Combustion Engine (ICE),210,1350
1768,Automatic,1997,Petrol,Internal Combustion Engine (ICE),205,1350
1769,Automatic,1997,Petrol,Internal Combustion Engine (ICE),211,1350
1801,Automatic,1997,Petrol,Internal Combustion Engine (ICE),177,1350
1802,Automatic,1997,Petrol,Internal Combustion Engine (ICE),192,1350
1803,Automatic,1997,Petrol,Internal Combustion Engine (ICE),190,1350
1804,Automatic,1997,Petrol,Internal Combustion Engine (ICE),210,1350
1817,Automatic,1997,Petrol,Internal Combustion Engine (ICE),186,1350
1818,Automatic,1997,Petrol,Internal Combustion Engine (ICE),203,1350
1819,Automatic,1997,Petrol,Internal Combustion Engine (ICE),196,1350
1820,Automatic,1997,Petrol,Internal Combustion Engine (ICE),214,1350
1823,Automatic,1997,Petrol,Internal Combustion Engine (ICE),207,1350
1824,Automatic,1997,Petrol,Internal Combustion Engine (ICE),206,1350
1825,Automatic,1997,Petrol,Internal Combustion Engine (ICE),220,1350
1838,Automatic,1997,Petrol,Internal Combustion Engine (ICE),192,1350
2369,Automatic,1997,Petrol,Internal Combustion Engine (ICE),283,1350
2370,Automatic,1997,Petrol,Internal Combustion Engine (ICE),261,1350
2371,Automatic,1997,Petrol,Internal Combustion Engine (ICE),281,1350
2372,Automatic,1997,Petrol,Internal Combustion Engine (ICE),261,1350
2373,Automatic,1997,Petrol,Internal Combustion Engine (ICE),281,1350
2374,Automatic,1997,Petrol,Internal Combustion Engine (ICE),260,1350
2375,Automatic,1997,Petrol,Internal Combustion Engine (ICE),280,1350
2376,Automatic,1997,Petrol,Internal Combustion Engine (ICE),261,1350
2377,Automatic,1997,Petrol,Internal Combustion Engine (ICE),281,1350
2378,Automatic,1997,Petrol,Internal Combustion Engine (ICE),256,1350
2379,Automatic,1997,Petrol,Internal Combustion Engine (ICE),276,1350
2380,Automatic,1997,Petrol,Internal Combustion Engine (ICE),256,1350
2382,Automatic,1997,Petrol,Internal Combustion Engine (ICE),276,1350
2383,Automatic,1997,Petrol,Internal Combustion Engine (ICE),255,1350
2384,Automatic,1997,Petrol,Internal Combustion Engine (ICE),276,1350
2385,Automatic,1997,Petrol,Internal Combustion Engine (ICE),256,1350
2386,Automatic,1997,Petrol,Internal Combustion Engine (ICE),277,1350
2396,Automatic,1997,Petrol,Internal Combustion Engine (ICE),283,1350
2397,Automatic,1997,Petrol,Internal Combustion Engine (ICE),263,1350
2434,Automatic,1997,Petrol,Internal Combustion Engine (ICE),263,1350
2460,Automatic,1997,Petrol,Internal Combustion Engine (ICE),224,1350
2461,Automatic,1997,Petrol,Internal Combustion Engine (ICE),212,1350
2462,Automatic,1997,Petrol,Internal Combustion Engine (ICE),225,1350
2463,Automatic,1997,Petrol,Internal Combustion Engine (ICE),208,1350
2468,Automatic,1997,Petrol,Internal Combustion Engine (ICE),210,1350
2469,Automatic,1997,Petrol,Internal Combustion Engine (ICE),225,1350
2470,Automatic,1997,Petrol,Internal Combustion Engine (ICE),214,1350
2471,Automatic,1997,Petrol,Internal Combustion Engine (ICE),226,1350
2478,Automatic,1997,Petrol,Internal Combustion Engine (ICE),244,1350
2479,Automatic,1997,Petrol,Internal Combustion Engine (ICE),267,1350
2480,Automatic,1997,Petrol,Internal Combustion Engine (ICE),247,1350
2481,Automatic,1997,Petrol,Internal Combustion Engine (ICE),265,1350
2496,Automatic,1997,Petrol,Internal Combustion Engine (ICE),213,1350
2497,Automatic,1997,Petrol,Internal Combustion Engine (ICE),230,1350
2500,Automatic,1997,Petrol,Internal Combustion Engine (ICE),215,1350
2501,Automatic,1997,Petrol,Internal Combustion Engine (ICE),236,1350
2502,Automatic,1997,Petrol,Internal Combustion Engine (ICE),226,1350
2503,Automatic,1997,Petrol,Internal Combustion Engine (ICE),244,1350
2507,Automatic,1997,Petrol,Internal Combustion Engine (ICE),209,1350
2515,Automatic,1997,Petrol,Internal Combustion Engine (ICE),224,1350
2516,Automatic,1997,Petrol,Internal Combustion Engine (ICE),210,1350
2517,Automatic,1997,Petrol,Internal Combustion Engine (ICE),224,1350
2518,Automatic,1997,Petrol,Internal Combustion Engine (ICE),211,1350
2519,Automatic,1997,Petrol,Internal Combustion Engine (ICE),223,1350
2530,Automatic,1997,Petrol,Internal Combustion Engine (ICE),209,1350
2531,Automatic,1997,Petrol,Internal Combustion Engine (ICE),224,1350
2532,Automatic,1997,Petrol,Internal Combustion Engine (ICE),210,1350
2533,Automatic,1997,Petrol,Internal Combustion Engine (ICE),224,1350
2534,Automatic,1997,Petrol,Internal Combustion Engine (ICE),211,1350
2535,Automatic,1997,Petrol,Internal Combustion Engine (ICE),223,1350
2544,Automatic,1997,Petrol,Internal Combustion Engine (ICE),204,1350
2545,Automatic,1997,Petrol,Internal Combustion Engine (ICE),220,1350
2546,Automatic,1997,Petrol,Internal Combustion Engine (ICE),204,1350
2547,Automatic,1997,Petrol,Internal Combustion Engine (ICE),220,1350
2552,Automatic,1997,Petrol,Internal Combustion Engine (ICE),205,1350
2553,Automatic,1997,Petrol,Internal Combustion Engine (ICE),220,1350
2554,Automatic,1997,Petrol,Internal Combustion Engine (ICE),205,1350
2555,Automatic,1997,Petrol,Internal Combustion Engine (ICE),220,1350
2556,Automatic,1997,Petrol,Internal Combustion Engine (ICE),207,1350
2557,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,1350
2558,Automatic,1997,Petrol,Internal Combustion Engine (ICE),207,1350
2559,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,1350
2560,Automatic,1997,Petrol,Internal Combustion Engine (ICE),245,1350
2561,Automatic,1997,Petrol,Internal Combustion Engine (ICE),266,1350
2562,Automatic,1997,Petrol,Internal Combustion Engine (ICE),247,1350
2563,Automatic,1997,Petrol,Internal Combustion Engine (ICE),267,1350
2566,Automatic,1997,Petrol,Internal Combustion Engine (ICE),245,1350
